Data,Talhao,Cultura,Umidade_Solo_Pct,Precipitacao_mm,Temperatura_C,Fertilizante_kg_ha,Produtividade_kg_ha
2024-06-24,Talhão 10,Soja,22.55,3.31,30.51,133.35,2540.65
2024-06-25,Talhão 09,Trigo,25.0,0.0,18.5,124.42,2873.93
2024-06-25,Talhão 10,Algodão,33.51,23.02,26.6,164.14,1464.86
2024-06-25,Talhão 02,Soja,17.05,0.0,28.15,161.76,3162.7
2024-06-25,Talhão 08,Milho,17.23,0.0,27.09,157.66,6702.88
2024-06-25,Talhão 07,Soja,21.91,19.0,23.77,150.92,3215.67
2024-06-25,Talhão 07,Trigo,25.25,0.0,16.53,120.52,2100.83
2024-06-25,Talhão 08,Soja,19.85,3.5,23.47,134.65,2708.36
2024-06-25,Talhão 07,Soja,14.46,0.0,13.54,147.42,1798.52
2024-06-25,Talhão 01,Algodão,15.0,0.0,37.54,210.7,1543.36
2024-06-25,Talhão 03,Algodão,23.01,4.69,36.45,170.08,1778.59
2024-06-26,Talhão 01,Algodão,33.24,15.58,31.37,200.1,2062.7
2024-06-26,Talhão 08,Trigo,25.09,0.0,18.88,121.96,2316.76
2024-06-26,Talhão 10,Algodão,24.66,0.0,37.78,223.63,2271.25
2024-06-26,Talhão 04,Milho,14.5,0.0,25.47,241.02,7779.07
2024-06-26,Talhão 08,Trigo,11.98,0.0,23.39,154.11,2724.9
2024-06-26,Talhão 10,Trigo,17.8,0.0,24.29,121.89,2452.96
2024-06-26,Talhão 02,Milho,19.36,1.79,30.83,158.98,6468.56
2024-06-26,Talhão 09,Algodão,28.47,18.56,31.94,209.52,1975.41
2024-06-26,Talhão 07,Milho,20.22,0.0,29.45,199.06,8360.03
2024-06-26,Talhão 01,Milho,20.17,0.0,28.03,227.73,9671.76
2024-06-27,Talhão 05,Algodão,16.96,0.0,37.01,175.91,1955.45
2024-06-27,Talhão 06,Algodão,40.0,38.74,25.95,194.68,1748.39
2024-06-27,Talhão 04,Milho,18.86,0.0,27.06,228.72,9566.86
2024-06-27,Talhão 02,Algodão,17.0,2.51,29.64,169.64,2109.47
2024-06-27,Talhão 09,Trigo,23.87,0.0,20.53,111.96,2552.28
2024-06-27,Talhão 06,Trigo,14.75,0.0,18.79,142.97,2667.1
2024-06-27,Talhão 05,Soja,21.34,0.0,21.46,132.71,2700.13
2024-06-27,Talhão 02,Milho,15.81,0.0,23.28,206.4,7813.29
2024-06-27,Talhão 01,Algodão,13.32,0.0,29.25,166.3,1598.85
2024-06-27,Talhão 01,Soja,27.36,0.0,24.75,179.14,3094.15
2024-06-28,Talhão 07,Soja,29.53,16.25,31.49,178.38,2454.04
2024-06-28,Talhão 03,Soja,15.52,0.0,20.14,140.37,2727.75
2024-06-28,Talhão 01,Soja,24.16,0.0,19.64,176.32,3422.78
2024-06-28,Talhão 02,Trigo,32.09,22.51,24.19,148.54,2527.82
2024-06-28,Talhão 10,Algodão,16.56,0.0,22.45,184.37,1886.09
2024-06-28,Talhão 03,Milho,17.33,0.0,23.37,182.89,6965.26
2024-06-28,Talhão 10,Algodão,21.68,0.0,25.83,211.06,2202.9
2024-06-28,Talhão 08,Milho,19.91,0.0,24.0,152.4,5885.37
2024-06-28,Talhão 01,Algodão,22.1,17.81,38.13,213.85,2162.9
2024-06-28,Talhão 03,Algodão,17.49,0.0,26.14,187.97,2046.32
2024-06-29,Talhão 05,Trigo,20.51,0.0,14.17,124.97,2580.14
2024-06-29,Talhão 05,Algodão,18.01,0.0,33.43,181.37,2170.74
2024-06-29,Talhão 03,Algodão,22.38,2.93,31.49,180.1,1927.18
2024-06-29,Talhão 10,Milho,10.85,0.0,31.57,207.55,6765.6
2024-06-29,Talhão 05,Trigo,21.12,0.0,9.23,119.59,2253.53
2024-06-29,Talhão 06,Trigo,24.02,1.6,25.58,109.04,2255.09
2024-06-29,Talhão 04,Milho,18.06,0.0,20.01,210.74,7554.98
2024-06-29,Talhão 01,Algodão,21.9,1.31,25.16,195.05,2094.28
2024-06-29,Talhão 05,Trigo,26.24,0.0,20.29,111.88,2130.01
2024-06-29,Talhão 06,Soja,20.98,0.0,29.72,165.34,3256.35
2024-06-30,Talhão 05,Soja,21.2,9.84,23.53,159.39,3291.9
2024-06-30,Talhão 05,Trigo,25.9,0.0,21.63,121.02,2206.5
2024-06-30,Talhão 03,Trigo,23.78,0.0,25.55,110.23,2259.69
2024-06-30,Talhão 05,Milho,37.98,60.73,33.53,190.86,5794.4
2024-06-30,Talhão 05,Soja,26.54,0.0,18.34,164.03,2439.17
2024-06-30,Talhão 08,Trigo,37.96,26.69,23.82,122.49,2271.76
2024-06-30,Talhão 03,Algodão,21.22,10.51,36.09,211.42,2116.7
2024-06-30,Talhão 10,Algodão,23.43,0.0,27.58,177.72,2110.46
2024-06-30,Talhão 03,Algodão,18.2,0.0,26.83,183.28,2023.79
2024-06-30,Talhão 03,Algodão,18.19,0.0,34.71,179.91,2077.78
2024-07-01,Talhão 10,Trigo,20.51,0.0,19.12,116.27,2882.42
2024-07-01,Talhão 10,Soja,23.72,0.0,24.0,157.74,3298.05
2024-07-01,Talhão 05,Soja,23.3,3.09,23.95,156.17,3227.89
2024-07-01,Talhão 05,Soja,16.89,0.0,19.09,176.17,3188.07
2024-07-01,Talhão 01,Milho,19.77,2.81,34.36,229.49,8554.5
2024-07-01,Talhão 05,Algodão,12.02,0.0,19.33,188.73,1499.68
2024-07-01,Talhão 03,Algodão,25.6,0.0,37.17,162.68,1242.81
2024-07-01,Talhão 01,Soja,32.19,0.0,18.19,153.75,2247.19
2024-07-01,Talhão 10,Milho,24.83,0.0,27.38,193.8,8195.46
2024-07-01,Talhão 09,Algodão,23.08,0.0,27.01,169.91,1846.88
2024-07-02,Talhão 05,Trigo,15.04,0.0,21.85,112.91,2459.46
2024-07-02,Talhão 04,Milho,18.49,2.42,30.61,196.14,7767.0
2024-07-02,Talhão 04,Soja,20.57,4.96,25.16,158.81,3369.31
2024-07-02,Talhão 03,Algodão,20.27,0.0,32.07,186.3,2245.28
2024-07-02,Talhão 02,Trigo,15.25,0.16,17.81,138.37,2950.22
2024-07-02,Talhão 03,Milho,10.39,0.0,27.32,198.82,6590.34
2024-07-02,Talhão 06,Milho,5.56,0.0,32.74,170.48,5225.9
2024-07-02,Talhão 04,Milho,17.95,0.0,27.63,237.05,9970.23
2024-07-02,Talhão 06,Trigo,16.67,0.0,17.69,126.61,2872.76
2024-07-02,Talhão 06,Milho,12.29,0.0,28.29,187.16,6340.32
2024-07-03,Talhão 10,Trigo,17.56,5.27,22.06,130.35,2849.7
2024-07-03,Talhão 09,Algodão,24.85,0.0,32.45,200.89,2455.48
2024-07-03,Talhão 05,Milho,21.53,0.0,31.32,182.29,7196.35
2024-07-03,Talhão 08,Algodão,18.16,0.0,27.67,179.24,2101.95
2024-07-03,Talhão 10,Milho,23.31,0.0,31.84,136.51,5323.76
2024-07-03,Talhão 03,Algodão,24.62,0.0,33.91,199.91,2243.94
2024-07-03,Talhão 06,Algodão,13.74,0.0,26.56,167.45,1371.61
2024-07-03,Talhão 09,Milho,18.08,0.0,31.21,190.5,7511.39
2024-07-03,Talhão 08,Soja,23.65,10.36,30.78,155.16,3025.36
2024-07-03,Talhão 02,Milho,25.18,0.0,33.64,237.16,7303.32
2024-07-04,Talhão 05,Milho,16.47,0.0,34.16,204.52,7598.16
2024-07-04,Talhão 06,Soja,29.85,21.39,17.74,142.9,2062.22
2024-07-04,Talhão 04,Milho,22.63,0.0,23.17,218.81,8382.4
2024-07-04,Talhão 10,Soja,20.22,0.0,28.01,168.23,3308.86
2024-07-04,Talhão 10,Milho,21.65,0.0,36.84,206.7,7197.55
2024-07-04,Talhão 03,Soja,10.31,0.0,25.01,140.81,2296.44
2024-07-04,Talhão 01,Trigo,17.35,0.0,17.2,126.33,2918.99
2024-07-04,Talhão 04,Trigo,25.1,0.0,27.08,157.4,2472.29
2024-07-04,Talhão 01,Soja,23.98,0.13,21.41,164.17,3328.13
2024-07-04,Talhão 10,Soja,19.9,1.69,25.0,136.79,2941.85
2024-07-05,Talhão 02,Algodão,25.04,10.13,34.91,186.79,1720.3
2024-07-05,Talhão 09,Soja,33.21,0.2,30.18,158.4,2441.56
2024-07-05,Talhão 04,Milho,33.92,31.85,27.47,220.97,7393.7
2024-07-05,Talhão 01,Trigo,24.49,0.0,17.72,160.67,3626.36
2024-07-05,Talhão 07,Algodão,19.03,8.64,26.06,140.75,1537.27
2024-07-05,Talhão 04,Algodão,14.35,0.0,28.76,161.78,1509.3
2024-07-05,Talhão 07,Algodão,13.46,0.0,25.76,186.02,1659.95
2024-07-05,Talhão 05,Algodão,26.02,0.79,33.09,185.48,1699.22
2024-07-05,Talhão 03,Algodão,27.16,7.41,31.9,189.19,1870.85
2024-07-05,Talhão 04,Soja,23.56,0.0,16.65,156.99,2824.22
2024-07-06,Talhão 09,Soja,23.76,16.55,30.02,145.87,2802.58
2024-07-06,Talhão 04,Soja,20.22,0.0,25.99,122.84,2669.76
2024-07-06,Talhão 01,Milho,27.33,0.0,28.75,202.24,6727.45
2024-07-06,Talhão 09,Trigo,30.5,0.0,14.58,103.35,1728.95
2024-07-06,Talhão 05,Milho,30.25,0.0,32.43,198.76,5974.92
2024-07-06,Talhão 10,Soja,9.28,0.0,23.82,107.55,1781.82
2024-07-06,Talhão 07,Trigo,12.67,0.0,26.18,114.95,1757.1
2024-07-06,Talhão 02,Algodão,14.25,0.0,23.61,184.76,1550.13
2024-07-06,Talhão 06,Soja,14.18,0.0,25.06,154.61,2614.74
2024-07-06,Talhão 05,Trigo,26.55,14.7,18.98,132.1,2387.79
2024-07-07,Talhão 06,Milho,26.19,36.26,30.63,183.31,5836.22
2024-07-07,Talhão 01,Milho,19.33,0.0,25.5,188.69,7649.28
2024-07-07,Talhão 05,Trigo,14.47,0.0,17.45,132.62,2210.97
2024-07-07,Talhão 05,Soja,20.71,0.0,26.8,166.49,3506.62
2024-07-07,Talhão 02,Trigo,30.36,31.89,24.86,138.06,2279.76
2024-07-07,Talhão 06,Soja,18.24,2.5,24.16,131.44,2867.79
2024-07-07,Talhão 06,Soja,19.72,0.0,14.1,171.55,2816.03
2024-07-07,Talhão 05,Trigo,19.07,0.0,14.41,132.66,2874.13
2024-07-07,Talhão 01,Milho,13.85,0.0,31.3,204.61,6560.61
2024-07-07,Talhão 07,Milho,19.53,0.0,34.01,239.87,8997.35
2024-07-08,Talhão 06,Trigo,25.26,0.0,13.44,131.77,2180.62
2024-07-08,Talhão 10,Milho,7.03,0.0,27.8,193.49,6563.55
2024-07-08,Talhão 05,Trigo,19.41,6.0,19.74,125.23,2944.43
2024-07-08,Talhão 06,Soja,20.54,0.0,30.86,127.11,2401.12
2024-07-08,Talhão 02,Milho,19.88,0.0,25.04,228.28,9085.57
2024-07-08,Talhão 01,Algodão,40.0,52.5,25.93,184.53,1787.26
2024-07-08,Talhão 03,Algodão,18.94,0.0,28.23,191.07,2294.82
2024-07-08,Talhão 07,Milho,22.42,0.0,28.41,199.85,8397.42
2024-07-08,Talhão 04,Trigo,22.49,0.0,18.4,119.2,2845.59
2024-07-08,Talhão 03,Trigo,22.09,0.0,15.81,111.84,2374.64
2024-07-09,Talhão 09,Soja,18.08,0.0,25.65,161.38,3293.48
2024-07-09,Talhão 08,Soja,10.06,0.0,25.7,141.81,2466.46
2024-07-09,Talhão 01,Trigo,24.85,12.6,24.44,164.96,3495.41
2024-07-09,Talhão 05,Trigo,18.73,0.3,23.69,120.3,2556.62
2024-07-09,Talhão 08,Trigo,22.54,0.0,22.15,97.63,2191.09
2024-07-09,Talhão 10,Trigo,14.29,0.0,20.86,119.35,1943.47
2024-07-09,Talhão 04,Soja,22.37,0.0,22.32,161.4,3191.1
2024-07-09,Talhão 04,Soja,25.39,0.0,25.36,138.18,2374.22
2024-07-09,Talhão 07,Algodão,18.72,4.64,36.08,171.28,1885.32
2024-07-09,Talhão 07,Trigo,22.78,0.0,14.58,113.85,2271.99
2024-07-10,Talhão 02,Milho,18.56,0.0,28.12,200.25,8576.91
2024-07-10,Talhão 04,Soja,23.0,10.1,31.26,153.48,3013.39
2024-07-10,Talhão 10,Milho,21.26,0.0,27.84,204.65,8664.93
2024-07-10,Talhão 10,Milho,23.42,8.67,29.53,215.37,8876.94
2024-07-10,Talhão 02,Soja,21.19,0.0,19.31,152.2,3019.37
2024-07-10,Talhão 06,Milho,15.43,0.0,27.2,211.81,8880.07
2024-07-10,Talhão 04,Trigo,25.65,0.0,21.54,141.68,2560.5
2024-07-10,Talhão 04,Milho,22.18,6.88,29.15,218.47,8955.34
2024-07-10,Talhão 06,Algodão,19.2,0.0,33.59,187.34,2122.07
2024-07-10,Talhão 02,Milho,15.04,5.27,29.03,209.69,8829.18
2024-07-11,Talhão 01,Algodão,21.66,0.0,30.44,173.89,2008.48
2024-07-11,Talhão 06,Soja,23.44,6.08,20.69,177.19,3310.57
2024-07-11,Talhão 07,Milho,17.76,0.0,30.61,192.54,7630.51
2024-07-11,Talhão 07,Algodão,16.23,0.0,30.51,190.17,2397.78
2024-07-11,Talhão 08,Trigo,18.89,0.0,23.99,104.3,2310.25
2024-07-11,Talhão 04,Trigo,30.92,17.36,22.19,118.18,1961.77
2024-07-11,Talhão 08,Milho,26.16,5.99,26.35,175.97,5873.98
2024-07-11,Talhão 04,Soja,35.97,13.36,25.56,169.46,2875.74
2024-07-11,Talhão 01,Trigo,20.44,15.45,22.14,86.78,2092.93
2024-07-11,Talhão 09,Algodão,30.27,6.98,25.16,156.53,1441.17
2024-07-12,Talhão 07,Soja,22.19,0.0,23.26,132.64,2686.03
2024-07-12,Talhão 10,Milho,25.74,0.22,23.71,166.99,5208.01
2024-07-12,Talhão 07,Soja,17.58,0.0,27.6,115.91,2449.83
2024-07-12,Talhão 05,Trigo,21.57,3.27,15.67,106.87,2188.89
2024-07-12,Talhão 08,Trigo,19.78,0.0,24.82,99.84,1941.1
2024-07-12,Talhão 08,Milho,19.18,0.0,24.64,210.71,8243.88
2024-07-12,Talhão 02,Milho,5.0,0.0,30.09,197.89,6427.49
2024-07-12,Talhão 07,Algodão,24.17,2.83,28.86,155.65,1976.42
2024-07-12,Talhão 09,Soja,28.63,0.0,29.42,143.58,2238.85
2024-07-12,Talhão 10,Milho,15.94,0.0,24.25,216.7,8536.4
2024-07-13,Talhão 02,Milho,22.34,0.0,30.9,198.2,8096.44
2024-07-13,Talhão 01,Trigo,18.34,0.5,15.52,85.33,1599.47
2024-07-13,Talhão 04,Milho,17.5,0.0,30.03,232.08,9530.81
2024-07-13,Talhão 05,Algodão,25.62,0.0,31.81,211.51,1995.05
2024-07-13,Talhão 03,Trigo,21.73,0.0,14.49,128.03,2742.92
2024-07-13,Talhão 10,Soja,25.0,13.05,27.38,165.85,3338.65
2024-07-13,Talhão 10,Soja,24.91,0.0,23.06,139.39,2659.48
2024-07-13,Talhão 06,Algodão,24.44,1.86,44.95,194.05,1629.33
2024-07-13,Talhão 08,Soja,32.82,0.0,21.63,154.31,2317.14
2024-07-13,Talhão 05,Algodão,22.94,5.05,27.16,212.42,2409.65
2024-07-14,Talhão 03,Algodão,34.23,0.0,30.86,179.55,1759.7
2024-07-14,Talhão 04,Trigo,27.06,2.14,20.2,97.65,1908.09
2024-07-14,Talhão 01,Milho,22.82,3.63,26.53,196.51,8321.82
2024-07-14,Talhão 05,Soja,21.27,11.49,33.44,146.1,2619.81
2024-07-14,Talhão 01,Trigo,15.19,0.0,22.92,161.28,3503.33
2024-07-14,Talhão 07,Milho,22.26,0.0,29.68,198.57,8253.71
2024-07-14,Talhão 02,Trigo,15.69,0.0,22.04,113.57,2537.68
2024-07-14,Talhão 03,Algodão,18.47,0.0,29.03,159.91,1949.26
2024-07-14,Talhão 01,Algodão,24.1,7.4,28.34,177.59,2063.57
2024-07-14,Talhão 09,Soja,28.12,6.43,25.93,129.08,2177.49
2024-07-15,Talhão 03,Milho,26.46,0.0,37.77,204.41,5531.51
2024-07-15,Talhão 05,Soja,17.86,0.0,26.98,128.39,2638.04
2024-07-15,Talhão 07,Trigo,29.93,0.0,10.76,61.15,787.95
2024-07-15,Talhão 02,Milho,24.41,1.16,27.25,180.92,7521.16
2024-07-15,Talhão 10,Milho,15.14,0.0,27.26,212.59,8779.48
2024-07-15,Talhão 10,Algodão,18.83,6.89,33.34,207.95,2244.47
2024-07-15,Talhão 06,Soja,23.43,15.61,16.69,128.92,2365.83
2024-07-15,Talhão 06,Algodão,23.48,2.37,33.94,220.36,2485.59
2024-07-15,Talhão 01,Soja,23.07,0.0,17.58,175.48,2933.0
2024-07-15,Talhão 02,Soja,17.55,0.0,20.84,157.08,2941.13
2024-07-16,Talhão 06,Algodão,31.59,12.53,25.83,155.95,1298.77
2024-07-16,Talhão 07,Trigo,21.1,0.0,13.86,84.3,1742.81
2024-07-16,Talhão 01,Milho,24.69,0.0,31.82,205.66,7933.78
2024-07-16,Talhão 06,Algodão,25.33,24.4,26.68,184.07,1539.32
2024-07-16,Talhão 06,Trigo,18.73,0.0,19.76,127.26,2847.12
2024-07-16,Talhão 07,Soja,13.52,0.0,25.93,146.65,2491.0
2024-07-16,Talhão 01,Soja,16.9,0.0,29.37,131.86,2505.96
2024-07-16,Talhão 10,Milho,25.24,0.0,30.17,199.3,6528.67
2024-07-16,Talhão 04,Trigo,26.66,0.0,8.69,77.34,1219.87
2024-07-16,Talhão 08,Trigo,24.19,12.47,26.92,106.05,2119.41
2024-07-17,Talhão 09,Milho,22.25,0.0,27.32,216.82,8912.38
2024-07-17,Talhão 01,Soja,22.06,1.99,28.19,160.93,3329.86
2024-07-17,Talhão 05,Milho,24.16,3.82,32.96,216.35,8348.4
2024-07-17,Talhão 06,Milho,20.74,2.66,30.59,211.21,8640.17
2024-07-17,Talhão 02,Algodão,17.6,0.0,24.61,149.48,1770.92
2024-07-17,Talhão 01,Milho,18.12,0.0,29.09,209.11,8691.44
2024-07-17,Talhão 08,Soja,37.49,18.76,19.12,165.83,2390.41
2024-07-17,Talhão 04,Milho,23.45,3.83,27.5,159.12,6758.97
2024-07-17,Talhão 10,Trigo,13.8,0.0,13.83,123.33,1880.83
2024-07-17,Talhão 10,Soja,15.55,0.0,30.03,123.13,2189.65
2024-07-18,Talhão 07,Soja,21.74,0.0,23.79,129.11,2733.2
2024-07-18,Talhão 09,Milho,24.32,8.83,24.51,204.79,8285.03
2024-07-18,Talhão 06,Soja,22.21,5.0,20.96,165.81,3303.75
2024-07-18,Talhão 07,Algodão,21.75,0.0,22.58,179.85,1841.0
2024-07-18,Talhão 10,Trigo,20.83,0.0,12.61,180.58,3709.13
2024-07-18,Talhão 07,Trigo,37.88,17.48,23.78,138.11,2288.54
2024-07-18,Talhão 05,Milho,22.0,0.0,25.51,186.43,7618.16
2024-07-18,Talhão 05,Algodão,28.31,0.0,24.09,202.03,1844.85
2024-07-18,Talhão 09,Algodão,23.46,0.0,24.02,198.91,2132.64
2024-07-18,Talhão 01,Soja,36.91,25.29,22.27,111.68,1699.0
